utt_id,condition,mbr_wer,greedy_wer,n_unique,oracle_in_set
5543-27761-0003,flat_sampling,0.05,0.05,16,False
5543-27761-0004,flat_sampling,0.066667,0.066667,16,False
5543-27761-0005,flat_sampling,0.166667,0.333333,16,False
5543-27761-0006,flat_sampling,0.0,0.0,16,True
5543-27761-0007,flat_sampling,0.1,0.1,16,False
5543-27761-0008,flat_sampling,0.1,0.1,16,False
5543-27761-0009,flat_sampling,0.090909,0.090909,16,True
5543-27761-0010,flat_sampling,0.0,0.0,16,True
5543-27761-0011,flat_sampling,0.105263,0.105263,16,False
5543-27761-0012,flat_sampling,0.136364,0.136364,16,False
5543-27761-0013,flat_sampling,0.111111,0.111111,16,False
5543-27761-0014,flat_sampling,0.222222,0.333333,16,False
5543-27761-0015,flat_sampling,0.045455,0.045455,16,False
5543-27761-0016,flat_sampling,0.227273,0.227273,16,False
5543-27761-0017,flat_sampling,0.029412,0.029412,16,False
5543-27761-0018,flat_sampling,0.0,0.0,7,True
5543-27761-0019,flat_sampling,0.0,0.0,1,True
5543-27761-0020,flat_sampling,0.1875,0.25,16,False
5543-27761-0021,flat_sampling,0.666667,0.666667,16,False
5543-27761-0022,flat_sampling,0.0,0.1,16,True
5543-27761-0023,flat_sampling,0.375,0.625,16,False
5543-27761-0024,flat_sampling,0.205882,0.205882,16,False
5543-27761-0025,flat_sampling,0.25,0.25,16,False
5543-27761-0026,flat_sampling,0.1875,0.1875,16,False
5543-27761-0027,flat_sampling,0.090909,0.090909,16,False
5543-27761-0028,flat_sampling,0.096774,0.096774,16,False
5543-27761-0029,flat_sampling,0.529412,0.529412,16,False
5543-27761-0030,flat_sampling,0.047619,0.047619,16,False
5543-27761-0031,flat_sampling,0.090909,0.090909,16,False
5543-27761-0032,flat_sampling,0.047619,0.095238,16,False
5543-27761-0033,flat_sampling,0.5,0.5,16,False
5543-27761-0034,flat_sampling,0.111111,0.111111,13,False
5543-27761-0035,flat_sampling,0.0,0.0,16,True
5543-27761-0036,flat_sampling,0.0,0.0,16,True
5543-27761-0037,flat_sampling,0.0,0.0,16,True
5543-27761-0038,flat_sampling,0.8,0.8,16,False
5543-27761-0039,flat_sampling,0.0,0.0,4,True
5543-27761-0040,flat_sampling,0.090909,0.090909,16,False
5543-27761-0041,flat_sampling,0.052632,0.052632,16,False
5543-27761-0042,flat_sampling,0.6,0.6,16,False
5543-27761-0043,flat_sampling,0.0,0.0,3,True
5543-27761-0044,flat_sampling,0.222222,0.222222,16,False
5543-27761-0045,flat_sampling,0.4,0.4,16,False
5543-27761-0046,flat_sampling,0.166667,0.166667,16,False
5543-27761-0047,flat_sampling,0.133333,0.133333,16,False
5543-27761-0048,flat_sampling,0.5,0.5,16,False
5543-27761-0049,flat_sampling,0.25,0.25,16,False
5543-27761-0050,flat_sampling,0.166667,0.166667,16,False
5543-27761-0051,flat_sampling,0.052632,0.052632,16,False
5543-27761-0052,flat_sampling,0.0,0.0,6,True
5543-27761-0053,flat_sampling,0.5625,0.5,16,False
5543-27761-0054,flat_sampling,0.5,0.5,16,False
5543-27761-0055,flat_sampling,0.615385,0.615385,16,False
5543-27761-0056,flat_sampling,0.277778,0.277778,16,False
5543-27761-0057,flat_sampling,0.142857,0.142857,16,False
5543-27761-0058,flat_sampling,0.08,0.08,16,False
5543-27761-0059,flat_sampling,0.071429,0.142857,16,False
5543-27761-0060,flat_sampling,0.025,0.025,16,False
5543-27761-0061,flat_sampling,0.0,0.0,6,True
5543-27761-0062,flat_sampling,0.138889,0.138889,16,False
5543-27761-0063,flat_sampling,0.222222,0.222222,16,False
5543-27761-0064,flat_sampling,0.428571,0.428571,16,False
5543-27761-0065,flat_sampling,0.090909,0.090909,16,False
5543-27761-0066,flat_sampling,0.0,0.0,7,True
5543-27761-0067,flat_sampling,0.352941,0.352941,16,False
5543-27761-0068,flat_sampling,0.0,0.0,7,True
5543-27761-0069,flat_sampling,0.25,0.25,16,False
5543-27761-0070,flat_sampling,0.0,0.0,6,True
5543-27761-0071,flat_sampling,0.045455,0.045455,16,False
5543-27761-0072,flat_sampling,0.0,0.0,16,True
5543-27761-0073,flat_sampling,0.904762,0.904762,16,False
5543-27761-0074,flat_sampling,0.035714,0.035714,16,False
5543-27761-0075,flat_sampling,0.0,0.0,11,True
5543-27761-0076,flat_sampling,0.333333,0.5,16,False
5543-27761-0077,flat_sampling,0.0,0.0,12,True
5543-27761-0078,flat_sampling,0.210526,0.210526,16,False
5543-27761-0079,flat_sampling,0.055556,0.055556,16,False
5543-27761-0080,flat_sampling,0.5,0.5,16,False
5543-27761-0081,flat_sampling,0.142857,0.142857,16,False
5543-27761-0082,flat_sampling,0.1875,0.1875,16,False
5543-27761-0083,flat_sampling,0.142857,0.142857,16,False
5543-27761-0084,flat_sampling,0.214286,0.214286,16,False
5543-27761-0085,flat_sampling,0.8,0.8,16,False
5543-27761-0086,flat_sampling,0.166667,0.166667,16,False
5543-27761-0087,flat_sampling,0.0,0.0,7,True
5543-27761-0088,flat_sampling,0.214286,0.214286,16,False
5543-27761-0089,flat_sampling,0.076923,0.076923,16,False
5543-27761-0090,flat_sampling,0.0,0.0,11,True
5543-27761-0091,flat_sampling,0.166667,0.111111,16,False
5543-27761-0092,flat_sampling,0.0625,0.0625,16,False
5543-27761-0093,flat_sampling,0.142857,0.142857,16,False
5543-27761-0094,flat_sampling,0.0,0.0,1,True
5543-27761-0095,flat_sampling,0.0,0.0,7,True
5543-27761-0096,flat_sampling,0.136364,0.136364,16,False
5543-27761-0097,flat_sampling,0.058824,0.058824,16,False
5543-27761-0098,flat_sampling,0.8,0.8,16,False
5543-27761-0099,flat_sampling,0.08,0.08,16,False
5543-27761-0100,flat_sampling,0.416667,0.416667,16,False
5543-27761-0101,flat_sampling,0.076923,0.076923,16,False
5543-27761-0102,flat_sampling,0.1875,0.1875,16,False
5543-27761-0103,flat_sampling,0.111111,0.111111,16,False
5543-27761-0104,flat_sampling,0.0,0.0,1,True
5543-27761-0105,flat_sampling,0.2,0.2,16,False
5543-27761-0106,flat_sampling,0.6,0.6,16,False
3915-57461-0000,flat_sampling,0.157895,0.263158,16,False
3915-57461-0001,flat_sampling,0.0,0.0,16,True
3915-57461-0002,flat_sampling,0.043478,0.043478,16,False
3915-57461-0003,flat_sampling,0.0,0.0,16,True
3915-57461-0004,flat_sampling,0.0,0.0,16,True
3915-57461-0005,flat_sampling,0.036364,0.036364,16,False
3915-57461-0006,flat_sampling,0.0,0.0,16,True
3915-57461-0007,flat_sampling,0.0,0.0,16,True
3915-57461-0008,flat_sampling,0.285714,0.285714,16,False
3915-57461-0009,flat_sampling,0.272727,0.272727,16,False
3915-57461-0010,flat_sampling,0.363636,0.363636,16,False
3915-57461-0011,flat_sampling,0.073171,0.073171,16,False
3915-57461-0012,flat_sampling,0.0625,0.0625,16,False
3915-57461-0013,flat_sampling,0.047619,0.047619,16,False
3915-57461-0014,flat_sampling,0.06383,0.085106,16,False
3915-57461-0015,flat_sampling,0.125,0.125,16,False
3915-57461-0016,flat_sampling,0.0,0.0,16,True
3915-57461-0017,flat_sampling,0.0,0.0,16,True
3915-57461-0018,flat_sampling,0.055556,0.055556,16,False
3915-57461-0019,flat_sampling,0.166667,0.166667,16,False
3915-57461-0020,flat_sampling,0.0,0.052632,16,True
3915-57461-0021,flat_sampling,0.0,0.0,11,True
3915-57461-0022,flat_sampling,0.0,0.0,13,True
3915-57461-0023,flat_sampling,0.142857,0.0,3,True
3915-57461-0024,flat_sampling,0.0,0.0,3,True
3915-57461-0025,flat_sampling,0.0,0.0,16,True
3915-57461-0026,flat_sampling,0.384615,0.307692,16,False
3915-57461-0027,flat_sampling,0.0,0.0,16,True
3915-57461-0028,flat_sampling,0.045455,0.0,11,True
3915-57461-0029,flat_sampling,0.0625,0.1875,16,False
3915-57461-0030,flat_sampling,0.105263,0.105263,16,False
3915-98647-0000,flat_sampling,0.12,0.12,16,False
3915-98647-0001,flat_sampling,0.906977,0.906977,16,False
3915-98647-0002,flat_sampling,0.368421,0.368421,16,False
3915-98647-0003,flat_sampling,0.647059,0.647059,16,False
3915-98647-0004,flat_sampling,0.518519,0.518519,16,False
3915-98647-0005,flat_sampling,0.92,0.92,16,False
3915-98647-0006,flat_sampling,0.111111,0.111111,16,False
3915-98647-0007,flat_sampling,0.185185,0.185185,16,False
3915-98647-0008,flat_sampling,0.047619,0.095238,16,False
3915-98647-0009,flat_sampling,0.043478,0.043478,16,False
3915-98647-0010,flat_sampling,0.307692,0.307692,16,False
3915-98647-0011,flat_sampling,0.047619,0.095238,16,False
3915-98647-0012,flat_sampling,0.415584,0.415584,16,False
3915-98647-0013,flat_sampling,0.0,0.0,16,True
3915-98647-0014,flat_sampling,0.16129,0.16129,16,False
3915-98647-0015,flat_sampling,0.097561,0.097561,16,False
3915-98647-0016,flat_sampling,0.136364,0.136364,16,False
3915-98647-0017,flat_sampling,0.074074,0.074074,16,False
3915-98647-0018,flat_sampling,0.058824,0.176471,16,False
3915-98647-0019,flat_sampling,0.75,0.75,16,False
3915-98647-0020,flat_sampling,0.03125,0.0625,16,True
3915-98647-0021,flat_sampling,0.0,0.0,16,True
3915-98647-0022,flat_sampling,0.16129,0.129032,16,False
3915-98647-0023,flat_sampling,1.0,1.0,16,False
3915-98647-0024,flat_sampling,0.333333,0.333333,16,False
3915-98647-0025,flat_sampling,0.0,0.0,16,True
3915-98647-0026,flat_sampling,0.236364,0.236364,16,False
3915-98647-0027,flat_sampling,0.933333,0.933333,16,False
3915-98647-0028,flat_sampling,0.352941,0.352941,16,False
3915-98647-0029,flat_sampling,0.0,0.0,16,True
3915-98647-0030,flat_sampling,0.2,0.1,16,False
3915-98647-0031,flat_sampling,0.0,0.0,16,True
3915-98647-0032,flat_sampling,0.032258,0.032258,16,False
3915-98647-0033,flat_sampling,0.018519,0.018519,16,False
3915-98647-0034,flat_sampling,0.217391,0.217391,16,False
3915-98647-0035,flat_sampling,0.111111,0.111111,16,False
3915-98647-0036,flat_sampling,0.055556,0.083333,16,False
1255-74899-0000,flat_sampling,0.0,0.0,6,True
1255-74899-0001,flat_sampling,0.125,0.0,16,True
1255-74899-0002,flat_sampling,0.058824,0.058824,16,False
1255-74899-0003,flat_sampling,0.25,0.25,16,False
1255-74899-0004,flat_sampling,0.142857,0.285714,16,False
1255-74899-0005,flat_sampling,0.0,0.0,16,True
1255-74899-0006,flat_sampling,0.0,0.0,3,True
1255-74899-0007,flat_sampling,0.055556,0.0,16,True
1255-74899-0008,flat_sampling,0.12963,0.12963,16,False
1255-74899-0009,flat_sampling,0.375,0.375,16,False
1255-74899-0010,flat_sampling,0.0,0.0,16,True
1255-74899-0011,flat_sampling,0.0,0.0,16,True
1255-74899-0012,flat_sampling,0.285714,0.285714,16,False
1255-74899-0013,flat_sampling,0.666667,0.666667,16,False
1255-74899-0014,flat_sampling,0.066667,0.066667,16,False
1255-74899-0015,flat_sampling,0.047619,0.047619,16,False
1255-74899-0016,flat_sampling,0.0,0.0,14,True
1255-74899-0017,flat_sampling,0.2,0.3,16,False
1255-74899-0018,flat_sampling,0.1,0.1,16,False
1255-74899-0019,flat_sampling,0.133333,0.133333,16,False
1255-74899-0020,flat_sampling,0.6,0.6,16,False
1255-74899-0021,flat_sampling,0.2,0.2,16,True
1255-74899-0022,flat_sampling,0.0,0.0,16,True
1255-90407-0000,flat_sampling,0.266667,0.266667,16,False
1255-90407-0001,flat_sampling,0.0,0.0,13,True
1255-90407-0002,flat_sampling,0.25,0.0,2,True
1255-90407-0003,flat_sampling,0.066667,0.066667,16,True
1255-90407-0004,flat_sampling,0.0,0.0,4,True
1255-90407-0005,flat_sampling,0.25,0.0,16,True
1255-90407-0006,flat_sampling,0.2,0.0,8,True
1255-90407-0007,flat_sampling,0.142857,0.142857,16,False
1255-90407-0008,flat_sampling,0.3,0.3,16,False
1255-90407-0009,flat_sampling,0.181818,0.181818,16,False
1255-90407-0010,flat_sampling,0.25,0.5,16,True
1255-90407-0011,flat_sampling,0.0,0.076923,16,True
1255-90407-0012,flat_sampling,0.076923,0.076923,16,False
1255-90407-0013,flat_sampling,0.25,0.0,2,True
1255-90407-0014,flat_sampling,0.428571,0.428571,16,False
1255-90407-0015,flat_sampling,0.111111,0.111111,16,False
1255-90407-0016,flat_sampling,0.117647,0.117647,16,False
1255-90407-0017,flat_sampling,0.12,0.12,16,False
1255-90407-0018,flat_sampling,0.166667,0.0,12,True
1255-90407-0019,flat_sampling,0.090909,0.090909,16,False
1255-90407-0020,flat_sampling,0.0625,0.0625,16,False
1255-90407-0021,flat_sampling,0.0,0.0,6,True
1255-90407-0022,flat_sampling,0.15,0.2,16,False
1255-90407-0023,flat_sampling,0.0,0.0,16,True
1255-90407-0024,flat_sampling,0.066667,0.066667,16,True
1255-90407-0025,flat_sampling,0.181818,0.227273,16,False
1255-90407-0026,flat_sampling,0.088235,0.058824,16,False
1255-90407-0027,flat_sampling,0.142857,0.142857,16,False
1255-90407-0028,flat_sampling,0.0,0.0,16,True
1255-90407-0029,flat_sampling,0.0,0.0,16,True
1255-90407-0030,flat_sampling,0.5,0.5,16,False
1255-90413-0000,flat_sampling,0.2,0.2,16,False
1255-90413-0001,flat_sampling,0.111111,0.111111,16,False
1255-90413-0002,flat_sampling,0.148148,0.148148,16,False
1255-90413-0003,flat_sampling,0.0,0.0,1,True
1255-90413-0004,flat_sampling,0.0,0.0,16,True
1255-90413-0005,flat_sampling,0.263158,0.263158,16,False
1255-90413-0006,flat_sampling,0.111111,0.111111,16,False
1255-90413-0007,flat_sampling,0.041667,0.083333,16,False
1255-90413-0008,flat_sampling,0.176471,0.176471,16,False
1255-90413-0009,flat_sampling,0.022727,0.022727,16,False
1255-90413-0010,flat_sampling,0.057143,0.057143,16,False
1255-90413-0011,flat_sampling,0.090909,0.090909,16,False
1255-90413-0012,flat_sampling,0.055556,0.055556,16,False
1255-90413-0013,flat_sampling,0.2,0.2,16,False
1255-90413-0014,flat_sampling,0.0,0.0,5,True
1255-90413-0015,flat_sampling,0.0,0.0,16,True
1255-90413-0016,flat_sampling,0.0,0.0,16,True
1255-90413-0017,flat_sampling,0.2,0.2,16,False
1255-90413-0018,flat_sampling,1.0,1.0,16,False
1255-90413-0019,flat_sampling,0.5,0.166667,11,True
1255-90413-0020,flat_sampling,0.285714,0.285714,16,False
1255-90413-0021,flat_sampling,0.076923,0.076923,16,False
1255-90413-0022,flat_sampling,0.085714,0.085714,16,False
1255-90413-0023,flat_sampling,0.0,0.0,6,True
1255-90413-0024,flat_sampling,0.0,0.0,16,True
1255-90413-0025,flat_sampling,0.0,0.0,16,True
1255-90413-0026,flat_sampling,0.142857,0.142857,16,False
1255-90413-0027,flat_sampling,0.028571,0.028571,16,False
1255-90413-0028,flat_sampling,0.108108,0.108108,16,False
1255-138279-0000,flat_sampling,0.1,0.1,16,False
1255-138279-0001,flat_sampling,0.075,0.1,16,False
1255-138279-0002,flat_sampling,0.074074,0.074074,16,False
1255-138279-0003,flat_sampling,0.052632,0.052632,16,False
1255-138279-0004,flat_sampling,0.0,0.0,16,True
1255-138279-0005,flat_sampling,0.090909,0.090909,16,False
1255-138279-0006,flat_sampling,0.0,0.0,16,True
1255-138279-0007,flat_sampling,0.0,0.0,6,True
1255-138279-0008,flat_sampling,0.0,0.0,1,True
1255-138279-0009,flat_sampling,0.5,0.5,16,True
1255-138279-0010,flat_sampling,0.0,0.0,11,True
1255-138279-0011,flat_sampling,0.428571,0.285714,16,False
1255-138279-0012,flat_sampling,0.076923,0.076923,16,False
1255-138279-0013,flat_sampling,0.25,0.25,16,False
1255-138279-0014,flat_sampling,0.0,0.0,12,True
1255-138279-0015,flat_sampling,0.0,0.0,12,True
1255-138279-0016,flat_sampling,0.125,0.125,16,False
1255-138279-0017,flat_sampling,0.125,0.125,16,True
1255-138279-0018,flat_sampling,0.0,0.0,9,True
1255-138279-0019,flat_sampling,0.090909,0.090909,16,True
1255-138279-0020,flat_sampling,0.333333,0.0,16,True
1255-138279-0021,flat_sampling,0.2,0.2,16,False
1255-138279-0022,flat_sampling,0.125,0.125,7,True
1255-138279-0023,flat_sampling,0.0,0.0,4,True
1255-138279-0024,flat_sampling,0.0,0.0,16,True
4153-185072-0000,flat_sampling,0.05,0.05,16,False
4153-185072-0001,flat_sampling,0.0,0.0,16,True
4153-185072-0002,flat_sampling,0.109091,0.109091,16,False
4153-185072-0003,flat_sampling,0.04,0.04,16,False
4153-185072-0004,flat_sampling,0.0,0.0,16,True
4153-185072-0005,flat_sampling,0.155556,0.155556,16,False
4153-185072-0006,flat_sampling,0.066667,0.133333,16,False
4153-185072-0007,flat_sampling,0.181818,0.181818,16,False
4153-185072-0008,flat_sampling,0.208333,0.208333,16,False
4153-185072-0009,flat_sampling,0.076923,0.076923,16,False
4153-185072-0010,flat_sampling,0.384615,0.384615,16,False
4153-185072-0011,flat_sampling,0.0,0.0,16,True
4153-185072-0012,flat_sampling,0.052632,0.052632,16,False
4153-185072-0013,flat_sampling,0.018182,0.018182,16,False
4153-185072-0014,flat_sampling,0.0,0.0,16,True
4153-185072-0015,flat_sampling,0.064516,0.064516,16,False
4153-61735-0000,flat_sampling,0.294118,0.294118,16,False
4153-61735-0001,flat_sampling,0.0,0.1,16,True
4153-61735-0002,flat_sampling,0.068966,0.068966,16,False
4153-61735-0003,flat_sampling,0.068966,0.068966,16,False
4153-61735-0004,flat_sampling,0.285714,0.285714,16,False
4153-61735-0005,flat_sampling,0.090909,0.090909,16,False
4153-61735-0006,flat_sampling,0.363636,0.363636,16,False
4153-61735-0007,flat_sampling,0.263158,0.263158,16,False
4153-61735-0008,flat_sampling,0.15,0.15,16,False
4153-61735-0009,flat_sampling,0.375,0.25,16,False
4153-61735-0010,flat_sampling,0.0,0.0,16,True
4153-61735-0011,flat_sampling,0.090909,0.090909,16,False
4153-61735-0012,flat_sampling,0.057143,0.057143,16,False
4153-186222-0000,flat_sampling,0.190476,0.142857,16,False
4153-186222-0001,flat_sampling,0.0,0.333333,16,True
4153-186222-0002,flat_sampling,0.0,0.0,16,True
4153-186222-0003,flat_sampling,0.6875,0.6875,16,False
4153-186222-0004,flat_sampling,0.16,0.16,16,False
4153-186222-0005,flat_sampling,0.0,0.0,16,True
4153-186222-0006,flat_sampling,0.333333,0.333333,16,False
4153-186222-0007,flat_sampling,0.4,0.4,16,False
4153-186222-0008,flat_sampling,0.071429,0.0,16,True
4153-186222-0009,flat_sampling,0.2,0.2,16,False
4153-186222-0010,flat_sampling,0.083333,0.083333,16,False
4153-186222-0011,flat_sampling,0.181818,0.181818,16,False
4153-186222-0012,flat_sampling,0.090909,0.090909,16,False
4153-186222-0013,flat_sampling,0.0,0.04,16,True
4153-186222-0014,flat_sampling,0.055556,0.055556,16,False
4153-186222-0015,flat_sampling,0.315789,0.315789,16,False
4153-186222-0016,flat_sampling,0.083333,0.166667,16,False
4153-186222-0017,flat_sampling,0.043478,0.043478,16,False
4153-186222-0018,flat_sampling,0.4,0.4,16,False
4153-186222-0019,flat_sampling,0.375,0.1875,16,False
4153-186222-0020,flat_sampling,0.555556,0.555556,16,False
4153-186222-0021,flat_sampling,0.0,0.25,16,True
4153-186222-0022,flat_sampling,0.0,0.0,16,True
4153-186222-0023,flat_sampling,0.125,0.125,16,False
4153-186222-0024,flat_sampling,0.1,0.1,16,False
4153-186222-0025,flat_sampling,0.0,0.0,16,True
4153-186222-0026,flat_sampling,0.076923,0.076923,16,False
4153-186222-0027,flat_sampling,0.0,0.0,16,True
4153-186222-0028,flat_sampling,0.272727,0.272727,16,False
4153-186222-0029,flat_sampling,0.0,0.0,4,True
4153-186222-0030,flat_sampling,0.0,0.0,16,True
4153-186222-0031,flat_sampling,0.0,0.0,16,True
4153-186222-0032,flat_sampling,0.0,0.166667,16,True
4153-186222-0033,flat_sampling,0.25,0.25,16,False
4153-186222-0034,flat_sampling,0.166667,0.166667,16,False
4153-186222-0035,flat_sampling,0.375,0.375,16,False
4153-186223-0000,flat_sampling,0.0,0.0,16,True
4153-186223-0001,flat_sampling,0.05,0.05,16,False
4153-186223-0002,flat_sampling,0.404762,0.404762,16,False
4153-186223-0003,flat_sampling,0.027778,0.027778,16,False
4153-186223-0004,flat_sampling,0.111111,0.111111,16,False
4153-186223-0005,flat_sampling,0.235294,0.235294,16,False
4153-186223-0006,flat_sampling,0.115385,0.115385,16,False
4153-186223-0007,flat_sampling,0.166667,0.0,16,True
4153-186223-0008,flat_sampling,0.111111,0.111111,16,False
4153-186223-0009,flat_sampling,0.714286,0.714286,16,False
4153-186223-0010,flat_sampling,0.111111,0.111111,16,True
4153-186223-0011,flat_sampling,0.166667,0.166667,16,False
4153-186223-0012,flat_sampling,0.0,0.0,16,True
4153-186223-0013,flat_sampling,0.636364,0.636364,16,False
4153-186223-0014,flat_sampling,0.8,0.8,16,False
4153-186223-0015,flat_sampling,0.5,0.5,16,True
4153-186223-0016,flat_sampling,0.24,0.24,16,False
4153-186223-0017,flat_sampling,0.076923,0.115385,16,False
4153-186223-0018,flat_sampling,0.0,0.0,1,True
4153-186223-0019,flat_sampling,0.0,0.1,16,True
4153-186223-0020,flat_sampling,0.6,0.6,16,False
6841-88291-0000,flat_sampling,0.142857,0.142857,16,False
6841-88291-0001,flat_sampling,0.276596,0.276596,16,False
6841-88291-0002,flat_sampling,0.285714,0.285714,16,False
6841-88291-0003,flat_sampling,0.086957,0.086957,16,False
6841-88291-0004,flat_sampling,0.083333,0.083333,16,False
6841-88291-0005,flat_sampling,0.095238,0.095238,16,False
6841-88291-0006,flat_sampling,0.291667,0.291667,16,False
6841-88291-0007,flat_sampling,0.0,0.0,2,True
6841-88291-0008,flat_sampling,0.5,0.5,16,False
6841-88291-0009,flat_sampling,0.133333,0.2,16,False
6841-88291-0010,flat_sampling,0.25,0.25,16,False
6841-88291-0011,flat_sampling,0.545455,0.545455,16,False
6841-88291-0012,flat_sampling,0.111111,0.222222,16,False
6841-88291-0013,flat_sampling,0.192308,0.192308,16,False
6841-88291-0014,flat_sampling,0.0,0.0,14,True
6841-88291-0015,flat_sampling,0.263158,0.263158,16,False
6841-88291-0016,flat_sampling,0.222222,0.222222,16,False
6841-88291-0017,flat_sampling,0.333333,0.333333,16,False
6841-88291-0018,flat_sampling,0.0,0.0,16,True
6841-88291-0019,flat_sampling,0.0,0.0,16,True
6841-88291-0020,flat_sampling,0.5,0.5,16,False
6841-88291-0021,flat_sampling,0.25,0.25,16,False
6841-88291-0022,flat_sampling,0.111111,0.111111,16,False
6841-88291-0023,flat_sampling,0.3,0.3,16,False
6841-88291-0024,flat_sampling,0.294118,0.294118,16,False
6841-88291-0025,flat_sampling,0.1,0.1,16,True
6841-88291-0026,flat_sampling,0.1,0.1,16,False
6841-88291-0027,flat_sampling,0.037037,0.037037,16,False
6841-88291-0028,flat_sampling,0.2,0.2,16,False
